once	O
on	O
a	O
time	O
made	O
himself	O
the	O
master	O
of	O
his	O
patronus	O
.	O

The	O
starting	O
point	O
of	O
the	O
development	O
that	O
gave	O
rise	O
to	O
the	O
wage	O
labourer	O
as	O
well	O
as	O
to	O
the	O
capitalist	O
,	O
was	O
the	O
servitude	O
of	O
the	O
labourer	O
.	O

The	O
advance	O
consisted	O
in	O
a	O
change	O
of	O
form	O
of	O
this	O
servitude	O
,	O
in	O
the	O
transformation	O
of	O
feudal	O
exploitation	O
into	O
capitalist	O
exploitation	O
.	O

To	O
understand	O
its	O
march	O
,	O
we	O
need	O
not	O
go	O
back	O
very	O
far	O
.	O

Although	O
we	O
come	O
across	O
the	O
first	O
beginnings	O
of	O
capitalist	O
production	O
as	O
early	O
as	O
the	O
14th	O
or	O
15th	O
century	O
,	O
sporadically	O
,	O
in	O
certain	O
towns	O
of	O
the	O
Mediterranean	LOCATION
,	O
the	O
capitalistic	O
era	O
dates	O
from	O
the	O
16th	O
century	O
.	O

Wherever	O
it	O
appears	O
,	O
the	O
abolition	O
of	O
serfdom	O
has	O
been	O
long	O
effected	O
,	O
and	O
the	O
highest	O
development	O
of	O
the	O
middle	O
ages	O
,	O
the	O
existence	O
of	O
sovereign	O
towns	O
,	O
has	O
been	O
long	O
on	O
the	O
wane	O
.	O

In	O
the	O
history	O
of	O
primitive	O
accumulation	O
,	O
all	O
revolutions	O
are	O
epoch-making	O
that	O
act	O
as	O
levers	O
for	O
the	O
capital	O
class	O
in	O
course	O
of	O
formation	O
;	O
but	O
,	O
above	O
all	O
,	O
those	O
moments	O
when	O
great	O
masses	O
of	O
men	O
are	O
suddenly	O
and	O
forcibly	O
torn	O
from	O
their	O
means	O
of	O
subsistence	O
,	O
and	O
hurled	O
as	O
free	O
and	O
``	O
unattached	O
''	O
proletarians	O
on	O
the	O
labour-market	O
.	O

The	O
expropriation	O
of	O
the	O
agricultural	O
producer	O
,	O
of	O
the	O
peasant	O
,	O
from	O
the	O
soil	O
,	O
is	O
the	O
basis	O
of	O
the	O
whole	O
process	O
.	O

The	O
history	O
of	O
this	O
expropriation	O
,	O
in	O
different	O
countries	O
,	O
assumes	O
different	O
aspects	O
,	O
and	O
runs	O
through	O
its	O
various	O
phases	O
in	O
different	O
orders	O
of	O
succession	O
,	O
and	O
at	O
different	O
periods	O
.	O

In	O
England	LOCATION
alone	O
,	O
which	O
we	O
take	O
as	O
our	O
example	O
,	O
has	O
it	O
the	O
classic	O
form	O
.	O

Chapter	O
27	O
:	O
Expropriation	O
of	O
the	O
Agricultural	O
Population	O
From	O
the	O
Land	O
In	O
England	LOCATION
,	O
serfdom	O
had	O
practically	O
disappeared	O
in	O
the	O
last	O
part	O
of	O
the	O
14th	O
century	O
.	O

The	O
immense	O
majority	O
of	O
the	O
population	O
consisted	O
then	O
,	O
and	O
to	O
a	O
still	O
larger	O
extent	O
,	O
in	O
the	O
15th	O
century	O
,	O
of	O
free	O
peasant	O
proprietors	O
,	O
whatever	O
was	O
the	O
feudal	O
title	O
under	O
which	O
their	O
right	O
of	O
property	O
was	O
hidden	O
.	O

In	O
the	O
larger	O
seignorial	O
domains	O
,	O
the	O
old	O
bailiff	O
,	O
himself	O
a	O
serf	O
,	O
was	O
displaced	O
by	O
the	O
free	O
farmer	O
.	O

The	O
wage	O
labourers	O
of	O
agriculture	O
consisted	O
partly	O
of	O
peasants	O
,	O
who	O
utilised	O
their	O
leisure	O
time	O
by	O
working	O
on	O
the	O
large	O
estates	O
,	O
partly	O
of	O
an	O
independent	O
special	O
class	O
of	O
wage	O
labourers	O
,	O
relatively	O
and	O
absolutely	O
few	O
in	O
numbers	O
.	O

The	O
latter	O
also	O
were	O
practically	O
at	O
the	O
same	O
time	O
peasant	O
farmers	O
,	O
since	O
,	O
besides	O
their	O
wages	O
,	O
they	O
had	O
allotted	O
to	O
them	O
arable	O
land	O
to	O
the	O
extent	O
of	O
4	O
or	O
more	O
acres	O
,	O
together	O
with	O
their	O
cottages	O
.	O

Besides	O
they	O
,	O
with	O
the	O
rest	O
of	O
the	O
peasants	O
,	O
enjoyed	O
the	O
usufruct	O
of	O
the	O
common	O
land	O
,	O
which	O
gave	O
pasture	O
to	O
their	O
cattle	O
,	O
furnished	O
them	O
with	O
timber	O
,	O
fire-wood	O
,	O
turf	O
,	O
&	O
c	O
.	O

In	O
all	O
countries	O
of	O
Europe	LOCATION
,	O
feudal	O
production	O
is	O
characterised	O
by	O
division	O
of	O
the	O
soil	O
amongst	O
the	O
greatest	O
possible	O
number	O
of	O
subfeudatories	O
.	O

The	O
might	O
of	O
the	O
feudal	O
lord	O
,	O
like	O
that	O
of	O
the	O
sovereign	O
,	O
depended	O
not	O
on	O
the	O
length	O
of	O
his	O
rent	O
roll	O
,	O
but	O
on	O
the	O
number	O
of	O
his	O
subjects	O
,	O
and	O
the	O
latter	O
depended	O
on	O
the	O
number	O
of	O
peasant	O
proprietors	O
.	O

Although	O
,	O
therefore	O
,	O
the	O
English	O
land	O
,	O
after	O
the	O
Norman	PERSON
Conquest	PERSON
,	O
was	O
distributed	O
in	O
gigantic	O
baronies	O
,	O
one	O
of	O
which	O
often	O
included	O
some	O
900	O
of	O
the	O
old	O
Anglo-Saxon	O
lordships	O
,	O
it	O
was	O
bestrewn	O
with	O
small	O
peasant	O
properties	O
,	O
only	O
here	O
and	O
there	O
interspersed	O
with	O
great	O
seignorial	O
domains	O
.	O

Such	O
conditions	O
,	O
together	O
with	O
the	O
prosperity	O
of	O
the	O
towns	O
so	O
characteristic	O
of	O
the	O
15th	O
century	O
,	O
allowed	O
of	O
that	O
wealth	O
of	O
the	O
people	O
which	O
Chancellor	O
Fortescue	PERSON
so	O
eloquently	O
paints	O
in	O
his	O
``	O
Laudes	O
legum	O
Angliae	O
;	O
''	O
but	O
it	O
excluded	O
the	O
possibility	O
of	O
capitalistic	O
wealth	O
.	O

The	O
prelude	O
of	O
the	O
revolution	O
that	O
laid	O
the	O
foundation	O
of	O
the	O
capitalist	O
mode	O
of	O
production	O
,	O
was	O
played	O
in	O
the	O
last	O
third	O
of	O
the	O
15th	O
,	O
and	O
the	O
first	O
decade	O
of	O
the	O
16th	O
century	O
.	O

A	O
mass	O
of	O
free	O
proletarians	O
was	O
hurled	O
on	O
the	O
labour	O
market	O
by	O
the	O
breaking-up	O
of	O
the	O
bands	O
of	O
feudal	O
retainers	O
,	O
who	O
,	O
as	O
Sir	O
James	PERSON
Steuart	PERSON
well	O
says	O
,	O
``	O
everywhere	O
uselessly	O
filled	O
house	O
and	O
castle	O
.	O
''	O

Although	O
the	O
royal	O
power	O
,	O
itself	O
a	O
product	O
of	O
bourgeois	O
development	O
,	O
in	O
its	O
strife	O
after	O
absolute	O
sovereignty	O
forcibly	O
hastened	O
on	O
the	O
dissolution	O
of	O
these	O
bands	O
of	O
retainers	O
,	O
it	O
was	O
by	O
no	O
means	O
the	O
sole	O
cause	O
of	O
it	O
.	O

In	O
insolent	O
conflict	O
with	O
king	O
and	O
parliament	O
,	O
the	O
great	O
feudal	O
lords	O
created	O
an	O
incomparably	O
larger	O
proletariat	O
by	O
the	O
forcible	O
driving	O
of	O
the	O
peasantry	O
from	O
the	O
land	O
,	O
to	O
which	O
the	O
latter	O
had	O
the	O
same	O
feudal	O
right	O
as	O
the	O
lord	O
himself	O
,	O
and	O
by	O
the	O
usurpation	O
of	O
the	O
common	O
lands	O
.	O

The	O
rapid	O
rise	O
of	O
the	O
Flemish	O
wool	O
manufactures	O
,	O
and	O
the	O
corresponding	O
rise	O
in	O
the	O
price	O
of	O
wool	O
in	O
England	LOCATION
,	O
gave	O
the	O
direct	O
impulse	O
to	O
these	O
evictions	O
.	O

The	O
old	O
nobility	O
had	O
been	O
devoured	O
by	O
the	O
great	O
feudal	O
wars	O
.	O

The	O
new	O
nobility	O
was	O
the	O
child	O
of	O
its	O
time	O
,	O
for	O
which	O
money	O
was	O
the	O
power	O
of	O
all	O
powers	O
.	O

Transformation	O
of	O
arable	O
land	O
into	O
sheep-walks	O
was	O
,	O
therefore	O
,	O
its	O
cry	O
.	O

Harrison	PERSON
,	O
in	O
his	O
``	O
Description	O
of	O
England	LOCATION
,	O
prefixed	O
to	O
Holinshed	PERSON
's	O
Chronicles	O
,	O
''	O
describes	O
how	O
the	O
expropriation	O
of	O
small	O
peasants	O
is	O
ruining	O
the	O
country	O
.	O

``	O
What	O
care	O
our	O
great	O
encroachers	O
?	O
''	O

The	O
dwellings	O
of	O
the	O
peasants	O
and	O
the	O
cottages	O
of	O
the	O
labourers	O
were	O
razed	O
to	O
the	O
ground	O
or	O
doomed	O
to	O
decay	O
.	O

``	O
If	O
,	O
''	O
says	O
Harrison	PERSON
,	O
``	O
the	O
old	O
records	O
of	O
euerie	O
manour	O
be	O
sought	O
...	O
it	O
will	O
soon	O
appear	O
that	O
in	O
some	O
manour	O
seventeene	O
,	O
eighteene	O
,	O
or	O
twentie	O
houses	O
are	O
shrunk	O
...	O
that	O
England	LOCATION
was	O
neuer	O
less	O
furnished	O
with	O
people	O
than	O
at	O
the	O
present	O
...	O
Of	O
cities	O
and	O
townes	O
either	O
utterly	O
decaied	O
or	O
more	O
than	O
a	O
quarter	O
or	O
half	O
diminished	O
,	O
though	O
some	O
one	O
be	O
a	O
little	O
increased	O
here	O
or	O
there	O
;	O
of	O
townes	O
pulled	O
downe	O
for	O
sheepe-walks	O
,	O
and	O
no	O
more	O
but	O
the	O
lordships	O
now	O
standing	O
in	O
them	O
...	O
I	O
could	O
saie	O
somewhat	O
.	O
''	O

The	O
complaints	O
of	O
these	O
old	O
chroniclers	O
are	O
always	O
exaggerated	O
,	O
but	O
they	O
reflect	O
faithfully	O
the	O
impression	O
made	O
on	O
contemporaries	O
by	O
the	O
revolution	O
in	O
the	O
conditions	O
of	O
production	O
.	O

A	O
comparison	O
of	O
the	O
writings	O
of	O
Chancellor	O
Fortescue	PERSON
and	O
Thomas	PERSON
More	PERSON
reveals	O
the	O
gulf	O
between	O
the	O
15th	O
and	O
16th	O
century	O
.	O

As	O
Thornton	PERSON
rightly	O
has	O
it	O
,	O
the	O
English	O
working	O
class	O
was	O
precipitated	O
without	O
any	O
transition	O
from	O
its	O
golden	O
into	O
its	O
iron	O
age	O
.	O

Legislation	O
was	O
terrified	O
at	O
this	O
revolution	O
.	O

It	O
did	O
not	O
yet	O
stand	O
on	O
that	O
height	O
of	O
civilization	O
where	O
the	O
``	O
wealth	O
of	O
the	O
nation	O
''	O
-LRB-	O
i.e.	O
,	O
the	O
formation	O
of	O
capital	O
,	O
and	O
the	O
reckless	O
exploitation	O
and	O
impoverishing	O
of	O
the	O
mass	O
of	O
the	O
people	O
-RRB-	O
figure	O
as	O
the	O
ultima	O
Thule	LOCATION
of	O
all	O
state-craft	O
.	O

In	O
his	O
history	O
of	O
Henry	PERSON
VII.	PERSON
,	O
Bacon	PERSON
says	O
:	O
``	O
Inclosures	O
at	O
that	O
time	O
-LRB-	O
1489	O
-RRB-	O
began	O
to	O
be	O
more	O
frequent	O
,	O
whereby	O
arable	O
land	O
-LRB-	O
which	O
could	O
not	O
be	O
manured	O
without	O
people	O
and	O
families	O
-RRB-	O
was	O
turned	O
into	O
pasture	O
,	O
which	O
was	O
easily	O
rid	O
by	O
a	O
few	O
herdsmen	O
;	O
and	O
tenancies	O
for	O
years	O
,	O
lives	O
,	O
and	O
at	O
will	O
-LRB-	O
whereupon	O
much	O
of	O
the	O
yeomanry	O
lived	O
-RRB-	O
were	O
turned	O
into	O
demesnes	O
.	O

This	O
bred	O
a	O
decay	O
of	O
people	O
,	O
and	O
-LRB-	O
by	O
consequence	O
-RRB-	O
a	O
decay	O
of	O
towns	O
,	O
churches	O
,	O
tithes	O
,	O
and	O
the	O
like	O
...	O
In	O
remedying	O
of	O
this	O
inconvenience	O
the	O
king	O
's	O
wisdom	O
was	O
admirable	O
,	O
and	O
the	O
parliament	O
's	O
at	O
that	O
time	O
...	O
they	O
took	O
a	O
course	O
to	O
take	O
away	O
depopulating	O
enclosures	O
,	O
and	O
depopulating	O
pasturage	O
.	O
''	O

An	O
Act	O
of	O
Henry	PERSON
VII.	PERSON
,	O
1489	O
,	O
cap	O
.	O

19	O
,	O
forbad	O
the	O
destruction	O
of	O
all	O
``	O
houses	O
of	O
husbandry	O
''	O
to	O
which	O
at	O
least	O
20	O
acres	O
of	O
land	O
belonged	O
.	O

By	O
an	O
Act	O
,	O
25	O
Henry	PERSON
VIII.	PERSON
,	O
the	O
same	O
law	O
was	O
renewed	O
.	O

It	O
recites	O
,	O
among	O
other	O
things	O
,	O
that	O
many	O
farms	O
and	O
large	O
flocks	O
of	O
cattle	O
,	O
especially	O
of	O
sheep	O
,	O
are	O
concentrated	O
in	O
the	O
hands	O
of	O
a	O
few	O
men	O
,	O
whereby	O
the	O
rent	O
of	O
land	O
has	O
much	O
risen	O
and	O
tillage	O
has	O
fallen	O
off	O
,	O
churches	O
and	O
houses	O
have	O
been	O
pulled	O
down	O
,	O
and	O
marvellous	O
numbers	O
of	O
people	O
have	O
been	O
deprived	O
of	O
the	O
means	O
wherewith	O
to	O
maintain	O
themselves	O
and	O
their	O
families	O
.	O

The	O
Act	O
,	O
therefore	O
,	O
ordains	O
the	O
rebuilding	O
of	O
the	O
decayed	O
farmsteads	O
,	O
and	O
fixes	O
a	O
proportion	O
between	O
corn	O
land	O
and	O
pasture	O
land	O
,	O
&	O
c	O
.	O

An	O
Act	O
of	O
1533	O
recites	O
that	O
some	O
owners	O
possess	O
24,000	O
sheep	O
,	O
and	O
limits	O
the	O
number	O
to	O
be	O
owned	O
to	O
2,000	O
.	O

The	O
cry	O
of	O
the	O
people	O
and	O
the	O
legislation	O
directed	O
,	O
for	O
150	O
years	O
after	O
Henry	PERSON
VII.	PERSON
,	O
against	O
the	O
expropriation	O
of	O
the	O
small	O
farmers	O
and	O
peasants	O
,	O
were	O
alike	O
fruitless	O
.	O

The	O
secret	O
of	O
their	O
inefficiency	O
Bacon	PERSON
,	O
without	O
knowing	O
it	O
,	O
reveals	O
to	O
us	O
.	O

``	O
The	O
device	O
of	O
King	O
Henry	PERSON
VII.	PERSON
,	O
''	O
says	O
Bacon	PERSON
,	O
in	O
his	O
``	O
Essays	O
,	O
Civil	O
and	O
Moral	O
,	O
''	O
Essay	O
29	O
,	O
``	O
was	O
profound	O
and	O
admirable	O
,	O
in	O
making	O
farms	O
and	O
houses	O
of	O
husbandry	O
of	O
a	O
standard	O
;	O
that	O
is	O
,	O
maintained	O
with	O
such	O
a	O
proportion	O
of	O
land	O
unto	O
them	O
as	O
may	O
breed	O
a	O
subject	O
to	O
live	O
in	O
convenient	O
plenty	O
,	O
and	O
no	O
servile	O
condition	O
,	O
and	O
to	O
keep	O
the	O
plough	O
in	O
the	O
hands	O
of	O
the	O
owners	O
and	O
not	O
mere	O
hirelings	O
.	O
''	O

What	O
the	O
capitalist	O
system	O
demanded	O
was	O
,	O
on	O
the	O
other	O
hand	O
,	O
a	O
degraded	O
and	O
almost	O
servile	O
condition	O
of	O
the	O
mass	O
of	O
the	O
people	O
,	O
the	O
transformation	O
of	O
them	O
into	O
mercenaries	O
,	O
and	O
of	O
their	O
means	O
of	O
labour	O
into	O
capital	O
.	O

During	O
this	O
transformation	O
period	O
,	O
legislation	O
also	O
strove	O
to	O
retain	O
the	O
4	O
acres	O
of	O
land	O
by	O
the	O
cottage	O
of	O
the	O
agricultural	O
wage	O
labourer	O
,	O
and	O
forbad	O
him	O
to	O
take	O
lodgers	O
into	O
his	O
cottage	O
.	O

In	O
the	O
reign	O
of	O
James	PERSON
I.	PERSON
,	O
1627	O
,	O
Roger	PERSON
Crocker	PERSON
of	O
Front	O
Mill	O
,	O
was	O
condemned	O
for	O
having	O
built	O
a	O
cottage	O
on	O
the	O
manor	O
of	O
Front	O
Mill	O
without	O
4	O
acres	O
of	O
land	O
attached	O
to	O
the	O
same	O
in	O
perpetuity	O
.	O

As	O
late	O
as	O
Charles	PERSON
I.	PERSON
's	O
reign	O
,	O
1638	O
,	O
a	O
royal	O
commission	O
was	O
appointed	O
to	O
enforce	O
the	O
carrying	O
out	O
of	O
the	O
old	O
laws	O
,	O
especially	O
that	O
referring	O
to	O
the	O
4	O
acres	O
of	O
land	O
.	O

Even	O
in	O
Cromwell	PERSON
's	O
time	O
,	O
the	O
building	O
of	O
a	O
house	O
within	O
4	O
miles	O
of	O
London	LOCATION
was	O
forbidden	O
unless	O
it	O
