the	O
present	O
,	O
however	O
,	O
we	O
have	O
to	O
consider	O
the	O
nature	O
of	O
value	O
independently	O
of	O
this	O
,	O
its	O
form	O
.	O

A	O
use	O
value	O
,	O
or	O
useful	O
article	O
,	O
therefore	O
,	O
has	O
value	O
only	O
because	O
human	O
labour	O
in	O
the	O
abstract	O
has	O
been	O
embodied	O
or	O
materialised	O
in	O
it	O
.	O

How	O
,	O
then	O
,	O
is	O
the	O
magnitude	O
of	O
this	O
value	O
to	O
be	O
measured	O
?	O

Plainly	O
,	O
by	O
the	O
quantity	O
of	O
the	O
value-creating	O
substance	O
,	O
the	O
labour	O
,	O
contained	O
in	O
the	O
article	O
.	O

The	O
quantity	O
of	O
labour	O
,	O
however	O
,	O
is	O
measured	O
by	O
its	O
duration	O
,	O
and	O
labour	O
time	O
in	O
its	O
turn	O
finds	O
its	O
standard	O
in	O
weeks	O
,	O
days	O
,	O
and	O
hours	O
.	O

Some	O
people	O
might	O
think	O
that	O
if	O
the	O
value	O
of	O
a	O
commodity	O
is	O
determined	O
by	O
the	O
quantity	O
of	O
labour	O
spent	O
on	O
it	O
,	O
the	O
more	O
idle	O
and	O
unskilful	O
the	O
labourer	O
,	O
the	O
more	O
valuable	O
would	O
his	O
commodity	O
be	O
,	O
because	O
more	O
time	O
would	O
be	O
required	O
in	O
its	O
production	O
.	O

The	O
labour	O
,	O
however	O
,	O
that	O
forms	O
the	O
substance	O
of	O
value	O
,	O
is	O
homogeneous	O
human	O
labour	O
,	O
expenditure	O
of	O
one	O
uniform	O
labour	O
power	O
.	O

The	O
total	O
labour	O
power	O
of	O
society	O
,	O
which	O
is	O
embodied	O
in	O
the	O
sum	O
total	O
of	O
the	O
values	O
of	O
all	O
commodities	O
produced	O
by	O
that	O
society	O
,	O
counts	O
here	O
as	O
one	O
homogeneous	O
mass	O
of	O
human	O
labour	O
power	O
,	O
composed	O
though	O
it	O
be	O
of	O
innumerable	O
individual	O
units	O
.	O

Each	O
of	O
these	O
units	O
is	O
the	O
same	O
as	O
any	O
other	O
,	O
so	O
far	O
as	O
it	O
has	O
the	O
character	O
of	O
the	O
average	O
labour	O
power	O
of	O
society	O
,	O
and	O
takes	O
effect	O
as	O
such	O
;	O
that	O
is	O
,	O
so	O
far	O
as	O
it	O
requires	O
for	O
producing	O
a	O
commodity	O
,	O
no	O
more	O
time	O
than	O
is	O
needed	O
on	O
an	O
average	O
,	O
no	O
more	O
than	O
is	O
socially	O
necessary	O
.	O

The	O
labour	O
time	O
socially	O
necessary	O
is	O
that	O
required	O
to	O
produce	O
an	O
article	O
under	O
the	O
normal	O
conditions	O
of	O
production	O
,	O
and	O
with	O
the	O
average	O
degree	O
of	O
skill	O
and	O
intensity	O
prevalent	O
at	O
the	O
time	O
.	O

The	O
introduction	O
of	O
power-looms	O
into	O
England	LOCATION
probably	O
reduced	O
by	O
one-half	O
the	O
labour	O
required	O
to	O
weave	O
a	O
given	O
quantity	O
of	O
yarn	O
into	O
cloth	O
.	O

The	O
hand-loom	O
weavers	O
,	O
as	O
a	O
matter	O
of	O
fact	O
,	O
continued	O
to	O
require	O
the	O
same	O
time	O
as	O
before	O
;	O
but	O
for	O
all	O
that	O
,	O
the	O
product	O
of	O
one	O
hour	O
of	O
their	O
labour	O
represented	O
after	O
the	O
change	O
only	O
half	O
an	O
hour	O
's	O
social	O
labour	O
,	O
and	O
consequently	O
fell	O
to	O
one-half	O
its	O
former	O
value	O
.	O

We	O
see	O
then	O
that	O
that	O
which	O
determines	O
the	O
magnitude	O
of	O
the	O
value	O
of	O
any	O
article	O
is	O
the	O
amount	O
of	O
labour	O
socially	O
necessary	O
,	O
or	O
the	O
labour	O
time	O
socially	O
necessary	O
for	O
its	O
production	O
.	O

Each	O
individual	O
commodity	O
,	O
in	O
this	O
connexion	O
,	O
is	O
to	O
be	O
considered	O
as	O
an	O
average	O
sample	O
of	O
its	O
class	O
.	O

Commodities	O
,	O
therefore	O
,	O
in	O
which	O
equal	O
quantities	O
of	O
labour	O
are	O
embodied	O
,	O
or	O
which	O
can	O
be	O
produced	O
in	O
the	O
same	O
time	O
,	O
have	O
the	O
same	O
value	O
.	O

The	O
value	O
of	O
one	O
commodity	O
is	O
to	O
the	O
value	O
of	O
any	O
other	O
,	O
as	O
the	O
labour	O
time	O
necessary	O
for	O
the	O
production	O
of	O
the	O
one	O
is	O
to	O
that	O
necessary	O
for	O
the	O
production	O
of	O
the	O
other	O
.	O

``	O
As	O
values	O
,	O
all	O
commodities	O
are	O
only	O
definite	O
masses	O
of	O
congealed	O
labour	O
time	O
.	O
''	O

The	O
value	O
of	O
a	O
commodity	O
would	O
therefore	O
remain	O
constant	O
,	O
if	O
the	O
labour	O
time	O
required	O
for	O
its	O
production	O
also	O
remained	O
constant	O
.	O

But	O
the	O
latter	O
changes	O
with	O
every	O
variation	O
in	O
the	O
productiveness	O
of	O
labour	O
.	O

This	O
productiveness	O
is	O
determined	O
by	O
various	O
circumstances	O
,	O
amongst	O
others	O
,	O
by	O
the	O
average	O
amount	O
of	O
skill	O
of	O
the	O
workmen	O
,	O
the	O
state	O
of	O
science	O
,	O
and	O
the	O
degree	O
of	O
its	O
practical	O
application	O
,	O
the	O
social	O
organisation	O
of	O
production	O
,	O
the	O
extent	O
and	O
capabilities	O
of	O
the	O
means	O
of	O
production	O
,	O
and	O
by	O
physical	O
conditions	O
.	O

For	O
example	O
,	O
the	O
same	O
amount	O
of	O
labour	O
in	O
favourable	O
seasons	O
is	O
embodied	O
in	O
8	O
bushels	O
of	O
corn	O
,	O
and	O
in	O
unfavourable	O
,	O
only	O
in	O
four	O
.	O

The	O
same	O
labour	O
extracts	O
from	O
rich	O
mines	O
more	O
metal	O
than	O
from	O
poor	O
mines	O
.	O

Diamonds	O
are	O
of	O
very	O
rare	O
occurrence	O
on	O
the	O
earth	O
's	O
surface	O
,	O
and	O
hence	O
their	O
discovery	O
costs	O
,	O
on	O
an	O
average	O
,	O
a	O
great	O
deal	O
of	O
labour	O
time	O
.	O

Consequently	O
much	O
labour	O
is	O
represented	O
in	O
a	O
small	O
compass	O
.	O

Jacob	PERSON
doubts	O
whether	O
gold	O
has	O
ever	O
been	O
paid	O
for	O
at	O
its	O
full	O
value	O
.	O

This	O
applies	O
still	O
more	O
to	O
diamonds	O
.	O

According	O
to	O
Eschwege	PERSON
,	O
the	O
total	O
produce	O
of	O
the	O
Brazilian	O
diamond	O
mines	O
for	O
the	O
eighty	O
years	O
,	O
ending	O
in	O
1823	O
,	O
had	O
not	O
realised	O
the	O
price	O
of	O
one-and-a-half	O
years	O
'	O
average	O
produce	O
of	O
the	O
sugar	O
and	O
coffee	O
plantations	O
of	O
the	O
same	O
country	O
,	O
although	O
the	O
diamonds	O
cost	O
much	O
more	O
labour	O
,	O
and	O
therefore	O
represented	O
more	O
value	O
.	O

With	O
richer	O
mines	O
,	O
the	O
same	O
quantity	O
of	O
labour	O
would	O
embody	O
itself	O
in	O
more	O
diamonds	O
,	O
and	O
their	O
value	O
would	O
fall	O
.	O

If	O
we	O
could	O
succeed	O
at	O
a	O
small	O
expenditure	O
of	O
labour	O
,	O
in	O
converting	O
carbon	O
into	O
diamonds	O
,	O
their	O
value	O
might	O
fall	O
below	O
that	O
of	O
bricks	O
.	O

In	O
general	O
,	O
the	O
greater	O
the	O
productiveness	O
of	O
labour	O
,	O
the	O
less	O
is	O
the	O
labour	O
time	O
required	O
for	O
the	O
production	O
of	O
an	O
article	O
,	O
the	O
less	O
is	O
the	O
amount	O
of	O
labour	O
crystallised	O
in	O
that	O
article	O
,	O
and	O
the	O
less	O
is	O
its	O
value	O
;	O
and	O
vice	O
versâ	O
,	O
the	O
less	O
the	O
productiveness	O
of	O
labour	O
,	O
the	O
greater	O
is	O
the	O
labour	O
time	O
required	O
for	O
the	O
production	O
of	O
an	O
article	O
,	O
and	O
the	O
greater	O
is	O
its	O
value	O
.	O

The	O
value	O
of	O
a	O
commodity	O
,	O
therefore	O
,	O
varies	O
directly	O
as	O
the	O
quantity	O
,	O
and	O
inversely	O
as	O
the	O
productiveness	O
,	O
of	O
the	O
labour	O
incorporated	O
in	O
it	O
.	O

-LSB-	O
*	O
-RSB-	O
A	O
thing	O
can	O
be	O
a	O
use	O
value	O
,	O
without	O
having	O
value	O
.	O

This	O
is	O
the	O
case	O
whenever	O
its	O
utility	O
to	O
man	O
is	O
not	O
due	O
to	O
labour	O
.	O

Such	O
are	O
air	O
,	O
virgin	O
soil	O
,	O
natural	O
meadows	O
,	O
&	O
c	O
.	O

A	O
thing	O
can	O
be	O
useful	O
,	O
and	O
the	O
product	O
of	O
human	O
labour	O
,	O
without	O
being	O
a	O
commodity	O
.	O

Whoever	O
directly	O
satisfies	O
his	O
wants	O
with	O
the	O
produce	O
of	O
his	O
own	O
labour	O
,	O
creates	O
,	O
indeed	O
,	O
use	O
values	O
,	O
but	O
not	O
commodities	O
.	O

In	O
order	O
to	O
produce	O
the	O
latter	O
,	O
he	O
must	O
not	O
only	O
produce	O
use	O
values	O
,	O
but	O
use	O
values	O
for	O
others	O
,	O
social	O
use	O
values	O
.	O

-LRB-	O
And	O
not	O
only	O
for	O
others	O
,	O
without	O
more	O
.	O

The	O
mediaeval	O
peasant	O
produced	O
quit-rent-corn	O
for	O
his	O
feudal	O
lord	O
and	O
tithe-corn	O
for	O
his	O
parson	O
.	O

But	O
neither	O
the	O
quit-rent-corn	O
nor	O
the	O
tithe-corn	O
became	O
commodities	O
by	O
reason	O
of	O
the	O
fact	O
that	O
they	O
had	O
been	O
produced	O
for	O
others	O
.	O

To	O
become	O
a	O
commodity	O
a	O
product	O
must	O
be	O
transferred	O
to	O
another	O
,	O
whom	O
it	O
will	O
serve	O
as	O
a	O
use	O
value	O
,	O
by	O
means	O
of	O
an	O
exchange	O
.	O
-RRB-	O

Lastly	O
nothing	O
can	O
have	O
value	O
,	O
without	O
being	O
an	O
object	O
of	O
utility	O
.	O

If	O
the	O
thing	O
is	O
useless	O
,	O
so	O
is	O
the	O
labour	O
contained	O
in	O
it	O
;	O
the	O
labour	O
does	O
not	O
count	O
as	O
labour	O
,	O
and	O
therefore	O
creates	O
no	O
value	O
.	O

Section	O
2	O
:	O
The	O
Twofold	O
Character	O
of	O
the	O
Labour	ORGANIZATION
Embodied	ORGANIZATION
in	ORGANIZATION
Commodities	ORGANIZATION
At	O
first	O
sight	O
a	O
commodity	O
presented	O
itself	O
to	O
us	O
as	O
a	O
complex	O
of	O
two	O
things	O
-	O
use	O
value	O
and	O
exchange	O
value	O
.	O

Later	O
on	O
,	O
we	O
saw	O
also	O
that	O
labour	O
,	O
too	O
,	O
possesses	O
the	O
same	O
twofold	O
nature	O
;	O
for	O
,	O
so	O
far	O
as	O
it	O
finds	O
expression	O
in	O
value	O
,	O
it	O
does	O
not	O
possess	O
the	O
same	O
characteristics	O
that	O
belong	O
to	O
it	O
as	O
a	O
creator	O
of	O
use	O
values	O
.	O

I	O
was	O
the	O
first	O
to	O
point	O
out	O
and	O
to	O
examine	O
critically	O
this	O
twofold	O
nature	O
of	O
the	O
labour	O
contained	O
in	O
commodities	O
.	O

As	O
this	O
point	O
is	O
the	O
pivot	O
on	O
which	O
a	O
clear	O
comprehension	O
of	O
political	O
economy	O
turns	O
,	O
we	O
must	O
go	O
more	O
into	O
detail	O
.	O

Let	O
us	O
take	O
two	O
commodities	O
such	O
as	O
a	O
coat	O
and	O
10	O
yards	O
of	O
linen	O
,	O
and	O
let	O
the	O
former	O
be	O
double	O
the	O
value	O
of	O
the	O
latter	O
,	O
so	O
that	O
,	O
if	O
10	O
yards	O
of	O
linen	O
=	O
W	O
,	O
the	O
coat	O
=	O
2W	O
.	O

The	O
coat	O
is	O
a	O
use	O
value	O
that	O
satisfies	O
a	O
particular	O
want	O
.	O

Its	O
existence	O
is	O
the	O
result	O
of	O
a	O
special	O
sort	O
of	O
productive	O
activity	O
,	O
the	O
nature	O
of	O
which	O
is	O
determined	O
by	O
its	O
aim	O
,	O
mode	O
of	O
operation	O
,	O
subject	O
,	O
means	O
,	O
and	O
result	O
.	O

The	O
labour	O
,	O
whose	O
utility	O
is	O
thus	O
represented	O
by	O
the	O
value	O
in	O
use	O
of	O
its	O
product	O
,	O
or	O
which	O
manifests	O
itself	O
by	O
making	O
its	O
product	O
a	O
use	O
value	O
,	O
we	O
call	O
useful	O
labour	O
.	O

In	O
this	O
connection	O
we	O
consider	O
only	O
its	O
useful	O
effect	O
.	O

As	O
the	O
coat	O
and	O
the	O
linen	O
are	O
two	O
qualitatively	O
different	O
use	O
values	O
,	O
so	O
also	O
are	O
the	O
two	O
forms	O
of	O
labour	O
that	O
produce	O
them	O
,	O
tailoring	O
and	O
weaving	O
.	O

Were	O
these	O
two	O
objects	O
not	O
qualitatively	O
different	O
,	O
not	O
produced	O
respectively	O
by	O
labour	O
of	O
different	O
quality	O
,	O
they	O
could	O
not	O
stand	O
to	O
each	O
other	O
in	O
the	O
relation	O
of	O
commodities	O
.	O

Coats	O
are	O
not	O
exchanged	O
for	O
coats	O
,	O
one	O
use	O
value	O
is	O
not	O
exchanged	O
for	O
another	O
of	O
the	O
same	O
kind	O
.	O

To	O
all	O
the	O
different	O
varieties	O
of	O
values	O
in	O
use	O
there	O
correspond	O
as	O
many	O
different	O
kinds	O
of	O
useful	O
labour	O
,	O
classified	O
according	O
to	O
the	O
order	O
,	O
genus	O
,	O
species	O
,	O
and	O
variety	O
to	O
which	O
they	O
belong	O
in	O
the	O
social	O
division	O
of	O
labour	O
.	O

This	O
division	O
of	O
labour	O
is	O
a	O
necessary	O
condition	O
for	O
the	O
production	O
of	O
commodities	O
,	O
but	O
it	O
does	O
not	O
follow	O
,	O
conversely	O
,	O
that	O
the	O
production	O
of	O
commodities	O
is	O
a	O
necessary	O
condition	O
for	O
the	O
division	O
of	O
labour	O
.	O

In	O
the	O
primitive	O
Indian	O
community	O
there	O
is	O
social	O
division	O
of	O
labour	O
,	O
without	O
production	O
of	O
commodities	O
.	O

Or	O
,	O
to	O
take	O
an	O
example	O
nearer	O
home	O
,	O
in	O
every	O
factory	O
the	O
labour	O
is	O
divided	O
according	O
to	O
a	O
system	O
,	O
but	O
this	O
